SME_ID,industry,business_age,employee_count,base_revenue,debt_ratio,loan_amount,interest_rate,duration
3941,Retail,0.8980766328331651,9,87229.97236816453,0.4797682090250433,502202.01139653975,0.11797682090250435,26
3942,Retail,7.470317736556694,13,123597.51352546515,0.3396749441526604,503795.7420500408,0.10396749441526605,12
3943,Tech,4.898796530560923,10,226048.53959332363,0.5837865175202518,1583569.0766367018,0.1483786517520252,36
3944,Retail,10.121541324715487,10,69790.27183792832,0.3740416416181828,313253.6141668553,0.10740416416181829,22
3945,Services,6.053601219366386,5,390036.02289555775,0.47933353304345244,2243488.1384249353,0.10793335330434524,27
3946,Retail,5.522594927615279,10,90936.37453928607,0.11769244318776252,128430.28912999225,0.08176924431877626,36
3947,Retail,0.5980275375857669,9,30010.92262832529,0.2824050279826902,101702.82533566264,0.09824050279826903,21
3948,Services,5.401500008422064,9,102443.12052338019,0.23532616591394287,289290.56132432417,0.08353261659139428,26
3949,Retail,4.507178442757445,11,104581.13042959134,0.046468730669121626,58317.02859605952,0.07464687306691217,38
3950,Manufacturing,6.113796323608347,47,201890.17262271495,0.32911621028772303,797343.942095066,0.11291162102877231,48
3951,Agriculture,4.511050763762309,3,20024.09054315517,0.013360729053151374,3210.4373793944037,0.08133607290531514,23
3952,Agriculture,4.419754297434455,9,170707.3233539701,0.42722072244793163,875156.4721252294,0.12272207224479317,12
3953,Services,4.207561836019593,3,172957.50194063125,0.4060317397567676,842714.8250032682,0.10060317397567677,48
3954,Retail,2.8161744635551837,10,519845.34382471314,0.07407706355903912,462103.39890448586,0.07740770635590391,25
3955,Tech,7.402623908928327,15,104444.73460165043,0.21718711486958078,272208.6068574184,0.11171871148695808,42
3956,Agriculture,23.44197678121341,6,181715.32346332123,0.23616052447626845,514967.83313367254,0.10361605244762685,45
3957,Agriculture,1.567611361272093,6,119496.45686343158,0.1245878033524988,178653.61282825883,0.09245878033524987,45
3958,Retail,2.1716552117919807,11,146181.5575473002,0.33728682132035315,591661.354569446,0.10372868213203533,25
3959,Manufacturing,7.381378902871559,33,87011.89076824523,0.28945975861179757,302237.2907775883,0.10894597586117977,31
3960,Manufacturing,3.823815882761262,57,985554.893555931,0.06319726827462627,747412.5240890989,0.08631972682746263,48
3961,Retail,3.2450084849267435,13,112552.8720753495,0.4068030425298851,549442.2096687494,0.11068030425298851,21
3962,Services,0.9040100304716232,6,143288.03286844568,0.06964090001630308,119744.4908462901,0.06696409000163031,47
3963,Retail,2.2937989018725875,8,343452.92127114185,0.15698139744467277,646988.6344511883,0.08569813974446729,38
3964,Manufacturing,1.9677254307971577,54,87864.10612803855,0.16691360292809163,175988.57426264553,0.09669136029280917,31
3965,Retail,0.9590658248028856,10,556286.1606208114,0.2145570781375282,1432261.59877374,0.09145570781375283,19
3966,Manufacturing,9.231231114905619,39,199067.1496691743,0.29575561495173486,706502.7272051482,0.10957556149517349,43
3967,Retail,5.213795944587243,10,218001.63226287317,0.17291079192435052,452338.0185044933,0.08729107919243506,26
3968,Manufacturing,21.97413570668885,49,165403.00555888112,0.5001715998579952,992758.6309404774,0.13001715998579952,16
3969,Retail,5.636267320464885,9,170909.7113555181,0.1066942173744405,218820.9347372224,0.08066942173744406,18
3970,Agriculture,1.7010092151189435,6,126240.70961738015,0.12456661056419235,188704.52774706582,0.09245666105641924,12
3971,Retail,6.030433455312146,9,315179.4573644123,0.1529141352660616,578344.7301180677,0.08529141352660617,43
3972,Tech,6.982186715896448,21,42493.74872074016,0.4981404964293797,254014.28499473783,0.13981404964293798,12
3973,Retail,3.0141782565177584,12,316375.2587776691,0.16740744562535737,635562.8871723721,0.08674074456253575,36
3974,Retail,6.827431460988823,11,216495.4637508967,0.1281783125690054,333000.27866921056,0.08281783125690055,40
3975,Retail,6.707140945590901,7,853890.4557504443,0.4916653008850135,5037939.694192601,0.11916653008850135,32
3976,Retail,2.4198647603730272,7,330928.3809370828,0.22612528926706985,897975.3103929712,0.09261252892670699,25
3977,Retail,7.743868724443836,5,65272.566490073936,0.06660227321620078,52167.61568273444,0.07666022732162009,35
3978,Manufacturing,5.846186890224083,49,197835.06469240296,0.4808229656864344,1141483.7102660255,0.12808229656864345,35
3979,Services,4.852238024872364,7,606783.1650696963,0.14944245352252397,1088149.979330137,0.0749442453522524,12
3980,Retail,5.227295078920516,11,139642.59723777507,0.03334034563468696,55868.78948679364,0.0733340345634687,39
3981,Manufacturing,1.684417544152446,54,89849.69552584346,0.5782741119620612,623493.0346832245,0.13782741119620612,45
3982,Tech,11.945126637934461,12,354284.8085459732,0.4342883782056452,1846341.2991159386,0.13342883782056453,42
3983,Retail,3.778243748813943,16,153110.34135676143,0.10377610581431146,190670.3398308555,0.08037761058143116,30
3984,Manufacturing,3.4830311200872153,47,97186.67271919905,0.49919429098561435,582180.3861757383,0.12991942909856144,39
3985,Retail,6.199299033028142,12,49975.20485738734,0.42201353907459205,253082.55681412527,0.11220135390745921,30
3986,Retail,19.881315886108627,10,236516.8036929639,0.10801139980611149,306558.13253453176,0.08080113998061116,42
3987,Manufacturing,7.96981143674748,49,46446.646183463236,0.1842398674574724,102687.8872402246,0.09842398674574725,36
3988,Agriculture,3.828544470215365,7,317996.3763222974,0.37035906166401644,1413274.0745674022,0.11703590616640164,24
3989,Agriculture,6.144142965636564,1,208838.5792006237,0.18043008078991524,452169.1406066358,0.09804300807899152,33
3990,Agriculture,6.116077469672837,7,67166.3461308644,0.13190378067962874,106313.93986917082,0.09319037806796288,24
3991,Manufacturing,4.825426302216435,43,399736.62228754576,0.30796104356087123,1477239.6881900448,0.11079610435608712,22
3992,Retail,1.7565523833900745,6,132588.94806070402,0.4619762991477773,735035.4183957708,0.11619762991477774,32
3993,Manufacturing,8.141345370915545,45,84047.48058539507,0.23014526996570356,232117.5613111557,0.10301452699657036,47
3994,Retail,3.2981914415562645,3,53064.25910361742,0.6608236089657769,420793.3824953705,0.1360823608965777,29
3995,Retail,2.598099481855946,14,66647.85825492819,0.040099516896696254,32070.563018665314,0.07400995168966963,47
3996,Retail,3.580733079566194,12,191846.7214488163,0.20399893062413185,469638.31223165063,0.0903998930624132,32
3997,Manufacturing,9.670357488102324,72,125560.75224805018,0.26131208203862266,393726.49910728395,0.10613120820386227,28
3998,Manufacturing,3.2418339467725996,64,137682.677306706,0.21757145207347756,359469.8403238087,0.10175714520734776,18
3999,Retail,4.457769281446989,14,118302.37349455775,0.4946865700900086,702271.144530359,0.11946865700900088,14
4000,Services,16.68065776067691,5,798226.3249377083,0.5692636887094866,5452815.145908685,0.11692636887094866,31
4001,Manufacturing,3.411179336594942,32,402103.78648403817,0.1595844851642939,770034.3089840207,0.0959584485164294,15
4002,Services,4.333240499810895,9,657959.2542060545,0.6034561824704237,4764594.9571712725,0.12034561824704236,21
4003,Retail,4.769050977960148,15,105215.89553433575,0.2394340737740963,302307.24592290906,0.09394340737740964,15
4004,Tech,3.3849490970677154,13,299734.9956892216,0.1462360255649593,525984.6539078637,0.10462360255649594,46
4005,Retail,4.291679048716589,14,91607.49970918053,0.24857021775242985,273250.7538055999,0.094857021775243,16
4006,Manufacturing,5.205109032657335,58,23554.1978195473,0.2971440579303779,83987.87905674173,0.10971440579303779,45
4007,Retail,3.258841400458425,10,63218.183943763084,0.04621355455624307,35058.443911580456,0.07462135545562432,41
4008,Retail,0.8501811545574408,10,545207.8354742767,0.2537345683752988,1660056.897706758,0.09537345683752989,41
4009,Tech,1.299683121030105,13,207120.87315512434,0.24804053366247406,616492.4629204157,0.11480405336624741,12
4010,Retail,4.636943651100928,14,416141.65970691765,0.5166119072734241,2579804.8382054274,0.12166119072734242,37
4011,Retail,13.09588594995178,15,57790.918429264835,0.012929913859108244,8966.779165549746,0.07129299138591083,38
4012,Agriculture,3.771733025048964,4,150889.53644953037,0.04854484617896466,87898.91204349279,0.08485448461789646,18
4013,Retail,5.769222891874936,6,133323.0645806809,0.2641098262803779,422543.17710685474,0.0964109826280378,16
4014,Tech,10.16261254656586,23,29586.682037602903,0.2677907987111546,95076.49456875182,0.11677907987111547,20
4015,Tech,6.7636580735223095,16,485708.8945950291,0.24422918407741567,1423491.4443130495,0.11442291840774158,18
4016,Retail,4.740283483415496,9,270848.1338958425,0.11510310279675634,374105.52717747336,0.08151031027967563,47
4017,Manufacturing,4.346185518359033,56,100075.27385826108,0.2615222772574336,314062.96219888504,0.10615222772574337,48
4018,Retail,2.747403719998437,12,461455.65581486333,0.2931153053249014,1623116.5853769153,0.09931153053249014,25
4019,Services,7.989616549592768,9,46521.2493798739,0.07945018010017836,44353.4597005955,0.06794501801001784,15
4020,Retail,9.753730784606164,9,162815.5850038062,0.13541889503105572,264579.67938060436,0.08354188950310558,41
4021,Retail,0.5,8,135753.7269419358,0.46755803817440594,761672.9549260259,0.1167558038174406,20
4022,Manufacturing,8.029809557586443,39,110932.99900380829,0.06803978523854859,90574.28913704689,0.08680397852385485,38
4023,Agriculture,7.05429516802356,8,423562.0380260592,0.41428200292785733,2105689.553731693,0.12142820029278574,38
4024,Services,3.572792599149647,7,156468.970130841,0.08581577051771154,161130.06280669093,0.06858157705177116,33
4025,Agriculture,2.756163815460079,10,63682.67920304141,0.04142634880237815,31657.690576021756,0.08414263488023782,33
4026,Services,6.426301327478743,11,194044.3944961439,0.45270010392127297,1054127.010644938,0.1052700103921273,42
4027,Services,1.2915284903327764,5,89500.8831270551,0.15082081694698446,161983.15572838832,0.07508208169469845,42
4028,Manufacturing,3.6688727517508206,55,121222.53852069503,0.6424918256313285,934613.8809819046,0.14424918256313285,38
4029,Agriculture,5.755471367737516,6,293083.934959457,0.07693497549511805,270580.86424942315,0.0876934975495118,44
4030,Tech,11.105460498145682,16,80686.20028022806,0.22018838193918358,213193.96661429183,0.11201883819391836,28
4031,Manufacturing,14.052719491985073,58,191091.17599292865,0.3077418640947682,705681.0565455034,0.11077418640947682,27
4032,Tech,1.9254892152304146,17,101163.18068976105,0.06615178557838138,80305.5004489935,0.09661517855783813,39
4033,Tech,6.100167201948986,14,180156.22164112137,0.6935460635608153,1499359.6601422736,0.15935460635608154,21
4034,Retail,4.7516635509236735,9,223648.16281590154,0.05849102974423243,156976.93612209402,0.07584910297442325,21
4035,Manufacturing,7.3234961162735015,43,745928.839649555,0.16850154552593236,1508281.9479997845,0.09685015455259324,27
4036,Manufacturing,4.217684824001381,56,278744.3361524232,0.24706260971286398,826407.6375899699,0.10470626097128641,17
4037,Services,7.613562289196697,7,480024.3953730732,0.5256882975274869,3028118.4861039855,0.11256882975274869,39
4038,Manufacturing,5.66472503917795,53,137436.2072241429,0.342931417928853,565574.321017668,0.1142931417928853,43
4039,Services,3.013218692606612,12,78528.82724470164,0.30265881999798894,285209.3062764879,0.09026588199979889,44
4040,Manufacturing,7.664221612917695,47,81873.7564610122,0.28661264919336427,281592.6508644364,0.10866126491933643,41
4041,Services,4.293500977973147,7,250000.5070364668,0.23987034276538086,719612.4877722756,0.08398703427653809,22
4042,Retail,5.015252450947402,11,778740.2435239678,0.3369977823383029,3149204.8210220053,0.1036997782338303,27
4043,Agriculture,2.250267829647109,9,148078.29493667328,0.1336167866772859,237428.9513530764,0.0933616786677286,47
4044,Manufacturing,3.883646757814968,48,551885.4604367168,0.5011479549582696,3318915.2384287636,0.13011479549582697,45
4045,Retail,10.959319668993647,11,45155.11055470292,0.10731578204881473,58150.272032143585,0.08073157820488147,30
4046,Retail,3.099091882887677,9,212874.15705255457,0.17134804871289994,437706.8571883036,0.08713480487129001,29
4047,Retail,14.10494638777492,9,134627.91283098896,0.1510439652906234,244016.8055135156,0.08510439652906235,12
4048,Manufacturing,5.156055363534483,65,116589.1134568829,0.2598940754746324,363609.83822740323,0.10598940754746325,12
4049,Services,5.880598071982858,10,142402.02273454264,0.323206601556403,552303.28587347,0.09232066015564029,17
4050,Agriculture,2.638056675277855,1,97545.32551960947,0.15622341939429,182866.37158322983,0.095622341939429,47
4051,Services,8.006009036432685,8,175008.1525557051,0.1483427592680626,311534.30693423207,0.07483427592680626,23
4052,Tech,1.2011630205101111,9,177336.46937757946,0.35974059279948595,765541.5194263,0.1259740592799486,30
4053,Manufacturing,3.9641116101801503,38,263122.2721954512,0.38284556090648864,1208822.3266278876,0.11828455609064886,40
4054,Services,2.652967637319194,11,153733.84075552248,0.31470384151626973,580567.5630817608,0.09147038415162696,39
4055,Services,1.4440157559125228,7,160679.9066538878,0.34884165538222767,672622.1354856484,0.09488416553822276,14
4056,Retail,7.31686732105959,13,173047.63517365122,0.0902103523656817,187328.25774075612,0.07902103523656817,37
4057,Agriculture,4.092114237420846,6,115279.00930237024,0.2564354405467519,354739.482434957,0.10564354405467519,25
4058,Manufacturing,5.007694996057685,50,88406.12683395516,0.21463267616392523,227698.12309991036,0.10146326761639253,21
4059,Services,2.760205699507618,13,144942.83254541573,0.7195638309841287,1251547.4383208447,0.13195638309841287,43
4060,Agriculture,8.416047889386475,10,47845.449947425426,0.2361949162078666,135610.22449511787,0.10361949162078667,33
4061,Services,5.632673384546177,12,85507.79324863634,0.19801809643017693,203185.0853884812,0.0798018096430177,46
4062,Retail,12.313899852211351,10,44174.1791373826,0.4287172525204231,227258.7925454839,0.11287172525204232,43
4063,Tech,2.8989081658861435,14,92728.36678348923,0.16916847954790226,188240.6018366769,0.10691684795479023,40
4064,Retail,2.88348154678523,11,172199.63916210824,0.24637576600838304,509109.8160591789,0.09463757660083831,37
4065,Services,6.828749639186132,9,60823.13704646111,0.3528018332884681,257502.17107616665,0.09528018332884682,23
4066,Retail,13.151893258641543,10,122273.82948545246,0.1712314296367118,251245.47155939462,0.08712314296367119,36
4067,Services,3.2478645360029885,9,189839.06237394235,0.10639974057185743,242385.9238439055,0.07063997405718575,16
4068,Agriculture,0.5,6,177146.73906856036,0.2788832988056126,592839.2035691665,0.10788832988056127,43
4069,Retail,1.657787957458085,15,190826.84299159574,0.16808671227336458,384905.47982355446,0.08680867122733647,17
4070,Manufacturing,10.958973083531484,51,52201.002041013126,0.3612074217475573,226264.67231847995,0.11612074217475574,26
4071,Tech,3.8331946885093076,17,203955.29464765015,0.2001297956205686,489810.3772028049,0.11001297956205686,26
4072,Manufacturing,15.014361181674243,40,131959.3576977026,0.3352556262752274,530881.4052938404,0.11352556262752275,32
4073,Retail,1.9133150661523697,6,539777.2371813259,0.3675126228771582,2380499.37847074,0.10675126228771582,12
4074,Retail,6.862824504752586,11,149922.8140353674,0.024629398395324128,44310.104585101864,0.07246293983953242,37
4075,Manufacturing,6.963874707001715,38,250820.45808164947,0.48427821408914945,1457602.601961643,0.12842782140891496,27
4076,Tech,1.2921570240421243,13,121656.3359799943,0.10445274144260944,152488.05368368284,0.10044527414426094,36
4077,Tech,1.3223060884033597,17,114754.88681739451,0.13871586634392746,191019.88250489064,0.10387158663439275,34
4078,Retail,3.9433548234018714,11,80455.91027421973,0.18868177298179076,182166.76556884384,0.08886817729817909,44
4079,Manufacturing,7.296341168020071,53,13222.560963171589,0.5094626313537794,80836.80841839794,0.13094626313537794,28
4080,Manufacturing,6.249809400019092,57,66874.87445331256,0.08375761385641517,67215.35893388157,0.08837576138564152,32
4081,Retail,4.214032738862335,8,344995.768123558,0.18000293480371188,745203.0090852157,0.0880002934803712,38
4082,Services,4.097460178460302,11,140451.75387159764,0.15303503557105974,257928.46979709208,0.07530350355710598,13
4083,Manufacturing,0.6376728540309698,44,314203.28360127594,0.375627872896299,1416282.1329141585,0.1175627872896299,12
4084,Tech,2.3336865975967664,17,454692.32804570155,0.2548871684234568,1390742.8799932608,0.11548871684234568,16
4085,Agriculture,1.0628864693714064,9,86865.6587790122,0.23869330359331625,248811.0127532661,0.10386933035933163,48
4086,Tech,6.155306585444876,13,298466.0338031998,0.42107063669386646,1508103.394620077,0.13210706366938665,28
4087,Tech,1.6690420611623218,14,45129.3397705372,0.05307327145474753,28741.94040258305,0.09530732714547475,12
4088,Retail,10.840859359224023,12,67529.32510810277,0.6268407973888571,507961.63197473413,0.1326840797388857,20
4089,Retail,5.00353731325131,12,154171.9730883684,0.29692281509765683,549326.1151027024,0.0996922815097657,19
4090,Retail,2.268348067209569,8,178061.58274971685,0.12757147033248134,272586.9350533221,0.08275714703324814,46
4091,Services,9.688499781354507,11,184090.7799940639,0.2990829884187592,660701.0474515795,0.08990829884187591,18
4092,Services,1.5120493547722325,6,641663.348255891,0.06471382019964753,498293.8385728266,0.06647138201996475,38
4093,Retail,1.5479502117775192,11,497548.37612505816,0.053414137698500834,318913.4096881121,0.07534141376985008,45
4094,Retail,2.195495108787877,4,191644.84024884857,0.5225742077891853,1201783.8068391243,0.12225742077891853,34
4095,Manufacturing,9.728795469036406,44,145341.68907676468,0.3681235217211686,642044.3332301006,0.11681235217211686,17
4096,Tech,15.10373397699125,13,432569.73891681037,0.6176824027268171,3206288.5881725685,0.1517682402726817,35
4097,Tech,1.0654989034286817,13,96625.16794641584,0.5121747213750956,593867.6216493282,0.14121747213750957,38
4098,Services,26.628462158405206,2,209050.33276084342,0.22553253880498733,565771.8274269651,0.08255325388049874,31
4099,Agriculture,7.466641390328585,4,43202.30342388222,0.31204751541324754,161774.0573226202,0.11120475154132475,26
4100,Retail,3.3474732951866364,5,175146.96315249527,0.09860385174560042,207241.98226056944,0.07986038517456005,19
4101,Services,6.992272654754741,7,964637.5413989624,0.038226109012587335,442492.07778181153,0.06382261090125874,39
4102,Tech,9.866529620719458,21,385670.9725365818,0.34332022773249093,1588903.7534528463,0.12433202277324909,25
4103,Manufacturing,2.3090337456484358,50,188998.30786394406,0.2829972047751753,641831.9139928104,0.10829972047751754,39
4104,Agriculture,9.90597592986899,10,279183.81197879824,0.2797062541331828,937073.4991585496,0.10797062541331828,38
4105,Retail,4.743647776015184,7,40085.427863339486,0.149386924401847,71858.86538203665,0.0849386924401847,27
4106,Services,1.0452542153774527,9,259828.4220976476,0.23531871867792334,733709.8963695007,0.08353187186779233,17
4107,Services,7.407893398052501,7,169209.10160841316,0.6075695847130338,1233675.6431266693,0.12075695847130338,30
4108,Agriculture,12.699889291979678,13,413534.8291433927,0.2859484525209594,1418995.7334848698,0.10859484525209595,39
4109,Tech,6.463363822064828,23,220435.08943928077,0.11709844183411096,309751.265986832,0.1017098441834111,46
4110,Manufacturing,1.8504503113654738,53,59937.300495021955,0.16302832193936576,117257.73025534736,0.09630283219393658,15
4111,Services,6.536474003456151,12,549332.1168809432,0.5109377949396605,3368094.4858642197,0.11109377949396605,25
4112,Services,5.7672269761044515,10,128006.94586190775,0.21262876349016302,326615.5034012362,0.0812628763490163,16
4113,Tech,6.960087293887076,5,658341.2105803464,0.4164943322430336,3290344.594664781,0.13164943322430336,35
4114,Services,0.9742113023842698,11,130992.90247406949,0.1325914111268415,208422.4054396512,0.07325914111268415,21
4115,Retail,1.118834348269509,8,70407.80928404196,0.3177801228367182,268490.42739536497,0.10177801228367182,12
4116,Tech,3.0345448549755454,11,59308.28875333612,0.29867736098720804,212568.5180341649,0.11986773609872081,48
4117,Services,8.644413817036764,5,45192.95680309971,0.24228372758759348,131394.21641952108,0.08422837275875934,19
4118,Manufacturing,7.745941481903429,70,277019.01105468266,0.06270235224581186,208436.92331924595,0.08627023522458119,22
4119,Manufacturing,9.331346421779163,43,103398.95945503112,0.3638496332554694,451460.08172052266,0.11638496332554693,32
4120,Agriculture,7.052644324311855,6,277629.40758657374,0.2827173075930673,941887.663458413,0.10827173075930674,43
4121,Services,8.227487064429825,6,74879.3610204233,0.4498013829088226,404170.0816597846,0.10498013829088226,17
4122,Services,5.741074201932545,12,224947.59386837183,0.003998470215101166,10793.355048496302,0.06039984702151012,18
4123,Manufacturing,4.236105253840949,56,125808.42186216325,0.10221449239646944,154313.32775810288,0.09022144923964695,48
4124,Agriculture,7.566840886567922,4,142535.61265589742,0.1545026109929206,264265.49177774077,0.09545026109929206,16
4125,Retail,1.6824992279600135,9,244386.35819298917,0.1940116346908632,568965.5621900238,0.08940116346908633,34
4126,Tech,2.1287888937364463,15,360088.2133655249,0.14404157428139433,622412.0776001378,0.10440415742813944,17
4127,Manufacturing,1.5110000962439019,48,229799.7412053928,0.07168122323827278,197667.91859329288,0.08716812232382729,21
4128,Services,5.4412042310520885,7,508858.8373668119,0.26401513659799936,1612157.2254779756,0.08640151365979994,34
4129,Agriculture,1.7083818785181584,2,40263.04057954201,0.0366877004284239,17725.900453436545,0.0836687700428424,41
4130,Services,0.5,5,68073.52674818577,0.3712838487396587,303295.2121001822,0.09712838487396587,34
4131,Tech,1.2738818151941076,21,95707.66710918785,0.40192419662725554,461606.7265671496,0.13019241966272557,41
4132,Manufacturing,12.713151549982177,59,238335.19141456802,0.23152316954303034,662161.4271593475,0.10315231695430303,23
4133,Tech,5.482340417791288,14,44283.030247556126,0.04529023723638651,24067.067345494757,0.09452902372363865,38
4134,Tech,9.679069891908705,14,62983.719759808526,0.16858960071116533,127420.80198732064,0.10685896007111653,16
4135,Retail,1.087908858574355,13,196105.60994482014,0.6408869565221428,1508178.3301734508,0.1340886956522143,21
4136,Tech,6.820588982273765,11,98982.99391581403,0.16495293067180222,195930.41919699233,0.10649529306718022,15
4137,Services,1.5547739278953787,8,34853.79648830759,0.11333186893092397,47400.55074429569,0.0713331868930924,15
4138,Services,6.67747525585396,9,202962.4789640623,0.5447636550106043,1326798.9824457057,0.11447636550106043,21
4139,Services,9.329092323175223,8,121534.35428769837,0.2399531389487792,349950.59761735494,0.08399531389487792,40
4140,Manufacturing,7.437544454275036,69,52026.810411248,0.4583147029669593,286135.82591939316,0.12583147029669595,28
4141,Tech,5.040758597213388,19,163812.9012539374,0.3523313217780998,692596.9922772612,0.12523313217780999,35
4142,Retail,12.256713131606086,12,13996.726881147868,0.1192057326966162,20021.88099865986,0.08192057326966162,27
4143,Manufacturing,8.631348034370411,50,72286.44987300644,0.5678850213672532,492604.7055683416,0.13678850213672533,48
4144,Manufacturing,2.5102960550484945,58,613110.6099103461,0.3384851854445203,2490346.3019220773,0.11384851854445202,48
4145,Retail,1.6256271935783575,10,305801.12277136004,0.2914234763966811,1069411.5154084563,0.09914234763966812,27
4146,Retail,20.854633933033533,16,136723.80761352731,0.19512686093709272,320141.8487399348,0.08951268609370928,46
4147,Services,2.653889967403611,6,215729.7399283333,0.04089789608815918,105874.70984057494,0.06408978960881592,43
4148,Manufacturing,4.369658854842351,45,50407.17425098384,0.32255730078363226,195110.42479833067,0.11225573007836323,20
4149,Manufacturing,2.0374420075059234,57,517949.948455001,0.22859975129774365,1420838.7528179085,0.10285997512977436,18
4150,Retail,8.30291965899826,11,164270.41489815022,0.37960880756831156,748301.9558188632,0.10796088075683116,33
4151,Tech,2.236387289994166,20,151116.61443898515,0.18221861293138092,330435.118487498,0.1082218612931381,42
4152,Manufacturing,4.8701553596109886,55,162035.36219242457,0.574853065402188,1117758.2959184286,0.1374853065402188,42
4153,Manufacturing,6.498972612445474,56,150783.9761953142,0.4620405774410487,836019.7851616838,0.12620405774410487,37
4154,Tech,2.8480572289297124,16,142098.60100091324,0.03032581578646522,51711.071969617406,0.09303258157864652,36
4155,Retail,6.433991933989148,7,452207.52536418434,0.2401275389269594,1303049.7617994258,0.09401275389269595,38
4156,Agriculture,14.270628079036324,8,208480.96062011886,0.4166484020268267,1042359.1091446836,0.12166484020268267,45
4157,Retail,5.725262237942451,5,94642.60863299022,0.4066547176014409,461842.35944054794,0.1106654717601441,16
4158,Manufacturing,7.827828629302909,61,127285.10625980554,0.12278509286203865,187544.56310477617,0.09227850928620387,27
4159,Retail,3.540734978817662,9,390837.5475587063,0.07997229894718559,375074.12631779676,0.07799722989471856,37
4160,Tech,3.2970244130664157,26,434716.9664879617,0.4435184199254288,2313659.785098196,0.13435184199254288,46
4161,Retail,1.5393695493100954,10,52596.03562157036,0.48615829756439116,306839.98963702464,0.11861582975643913,29
4162,Services,5.354562352018046,9,170915.50941521296,0.4624566602968284,948492.1881250862,0.10624566602968284,40
4163,Manufacturing,9.765944445020388,53,44800.57372361318,0.13883640259171204,74639.40587797483,0.0938836402591712,33
4164,Tech,7.537828815165414,14,180810.39500323145,0.225913481209728,490170.0692890323,0.1125913481209728,12
4165,Retail,3.2770357483970414,7,86415.76042698011,0.10718026617840166,111144.77045487262,0.08071802661784017,22
4166,Retail,3.8209488201850323,7,49061.77727732374,0.2538578874096619,149456.6295862171,0.0953857887409662,23
4167,Manufacturing,14.407368596104321,62,424287.14870668564,0.25588333274876385,1302816.115842445,0.10558833327487639,16
4168,Tech,6.904016455768469,17,364852.3023237749,0.11178977924234978,489441.0999940543,0.10117897792423498,28
4169,Manufacturing,8.448907498968913,63,78774.71648286903,0.344424019922474,325582.8542313951,0.1144424019922474,34
4170,Agriculture,9.182542849223,5,211021.36081898073,0.41794557912698066,1058345.3382678293,0.12179455791269807,34
4171,Services,3.4092083110446625,16,130996.01780007147,0.21796683734662506,342633.45245860534,0.0817966837346625,16
4172,Agriculture,3.0812265942589794,3,126764.14538620262,0.2421489067989217,368349.5907188225,0.10421489067989217,33
4173,Retail,3.355087661277105,16,288468.3760469285,0.35764925473738496,1238045.9965018523,0.1057649254737385,25
4174,Services,3.016989117519359,11,197749.420419646,0.49841928392223855,1182745.494259172,0.10984192839222386,48
4175,Tech,12.492056086259765,15,147173.16321721912,0.2141224543272109,378156.94703004183,0.1114122454327211,14
4176,Tech,4.198827959431958,25,986286.0672061853,0.2792836171998189,3305442.4853175255,0.11792836171998189,30
4177,Agriculture,11.295120719302105,5,142824.41263917912,0.172883778674958,296304.2897291126,0.0972883778674958,32
4178,Services,4.311223834169685,8,131941.64815889375,0.2397409658627133,379581.81800557766,0.08397409658627132,15
4179,Services,4.523299086695612,11,32979.743097926286,0.3144865161655521,124460.21413082101,0.0914486516165552,14
4180,Services,0.7381986330472966,6,935824.7131624713,0.4251959138096533,4774906.128945284,0.10251959138096534,23
4181,Retail,3.2003021835979766,7,56388.23563846342,0.11916553668182193,80634.41234878238,0.0819165536681822,21
4182,Services,12.72230339033659,6,422028.7757387518,0.3525198593976665,1785282.2962223294,0.09525198593976665,19
4183,Manufacturing,12.399323232424887,49,66020.2069099494,0.0879771022620164,69699.1979361132,0.08879771022620164,35
4184,Agriculture,3.1323486949075994,3,138430.5297921013,0.32764743039239863,544276.8884908844,0.11276474303923986,38
4185,Services,0.5,8,248202.2067485598,0.10572782586342705,314902.5563283606,0.07057278258634271,43
4186,Retail,2.098327215578569,6,1001183.8810427169,0.3133899679788151,3765131.813050594,0.10133899679788151,40
4187,Retail,3.1074180579329216,10,74338.14496927963,0.17136807084020322,152870.2139186977,0.08713680708402033,34
4188,Retail,3.125390509533192,7,491718.4219598957,0.26125371509009937,1541559.1741831664,0.09612537150900995,44
4189,Manufacturing,3.124082462634908,49,85473.74915758394,0.22105821950780477,226736.09764118682,0.10210582195078048,29
4190,Retail,4.945375586363934,11,195071.95295622345,0.5033926055336511,1178373.3439820537,0.12033926055336512,22
4191,Services,1.8929901271879188,5,61500.176730925115,0.28035248788499784,206900.73062258292,0.08803524878849979,40
4192,Tech,4.40710580369112,10,172154.08398957696,0.5052914888843416,1043855.92099936,0.14052914888843418,17
4193,Services,5.993034362071104,10,236849.0182190842,0.12252285977841496,348233.0285749452,0.0722522859778415,18
4194,Retail,3.3293231177342033,9,296608.89586006367,0.31857144067391213,1133893.4792500664,0.10185714406739123,24
4195,Tech,5.131133450094359,17,284372.095566249,0.675791282981637,2306114.199682705,0.1575791282981637,34
4196,Retail,14.145390486270577,14,140784.3227652398,0.5161955002339271,872066.8069787713,0.12161955002339273,14
4197,Services,7.772141857523802,12,105646.48719392114,0.32139807371797147,407454.9297503592,0.09213980737179715,15
4198,Retail,6.992400928071266,8,350151.5595733773,0.3563277194545351,1497224.480234764,0.10563277194545352,34
